ODepartureTime,formatted_time,origin_name,origin_lat,origin_lon,destination_name,destination_lat,destination_lon
60408.0,16:46:48,LORD & TAYLOR,40.2937,-74.6811,LEWIS CLINIC FOR EDUCATIONAL,40.3508,-74.6654
60421.0,16:47:01,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60425.0,16:47:05,Home,40.3459,-74.6596,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
60448.0,16:47:28,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60465.0,16:47:45,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60489.0,16:48:09,PINK NAILS,40.3509,-74.6542,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60502.0,16:48:22,A AAA BETTER SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60535.0,16:48:55,Home,40.346,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60559.0,16:49:19,PRINCETON BOROUGH ENGINEERS,40.3483,-74.664,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60562.0,16:49:22,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60624.0,16:50:24,WAWA FOOD MARKET,40.3429,-74.6603,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60624.0,16:50:24,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60633.0,16:50:33,Home,40.3418,-74.6639,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60635.0,16:50:35,REDDING'S PLUMBING HTG & AIR,40.3521,-74.6527,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60641.0,16:50:41,PLAY SOCCER,40.3492,-74.6629,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60655.0,16:50:55,NAI GLOBAL,40.3595,-74.5951,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
60686.0,16:51:26,Home,40.346,-74.6557,GUARDIAN ANGELS HOME HEALTH,40.3562,-74.6502
60712.0,16:51:52,PRINCETON PROJECT 55 INC,40.3479,-74.6643,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60722.0,16:52:02,NAI GLOBAL,40.3595,-74.5951,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
60727.0,16:52:07,PRINCETON BOROUGH ENGINEERS,40.3483,-74.664,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60739.0,16:52:19,SNELLING PERSONNEL SVC,40.3233,-74.6425,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60743.0,16:52:23,PRINCETON/BOROGH EMRGNCY MGMT,40.3483,-74.664,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60743.0,16:52:23,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60745.0,16:52:25,WPRB,40.3504,-74.657,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60762.0,16:52:42,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60765.0,16:52:45,BEST FRIENDS PET CARE,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60769.0,16:52:49,PRINCETON FIRE DEPT,40.3526,-74.6524,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60776.0,16:52:56,JOY CARDS,40.3491,-74.6626,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60779.0,16:52:59,Home,40.3069,-74.6416,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60781.0,16:53:01,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60783.0,16:53:03,Home,40.3418,-74.6639,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60795.0,16:53:15,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60797.0,16:53:17,NAI GLOBAL,40.3595,-74.5951,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60800.0,16:53:20,CORPORATE CARS OF AMERICA,40.3515,-74.6518,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60806.0,16:53:26,NAI GLOBAL,40.3595,-74.5951,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60821.0,16:53:41,TREE-TECH INC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60824.0,16:53:44,Home,40.3069,-74.6416,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60825.0,16:53:45,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR,40.3568,-74.6617
60825.0,16:53:45,RBC WEALTH MANAGEMENT,40.351,-74.6555,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60830.0,16:53:50,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,OCCUPATIONAL HEALTH SVC,40.3568,-74.6617
60833.0,16:53:53,ROBERT WOOD JOHNSON FOUNDATION,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60849.0,16:54:09,PNC WEALTH MANAGEMENT,40.3494,-74.6607,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60879.0,16:54:39,NAI GLOBAL,40.3595,-74.5951,UNIVERSITY MEDICAL CTR,40.3568,-74.6617
60892.0,16:54:52,NAI GLOBAL,40.3595,-74.5951,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60911.0,16:55:11,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,OCCUPATIONAL HEALTH SVC,40.3568,-74.6617
60915.0,16:55:15,NAI GLOBAL,40.3595,-74.5951,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60915.0,16:55:15,Home,40.3418,-74.6639,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60919.0,16:55:19,NAI GLOBAL,40.3595,-74.5951,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60920.0,16:55:20,NRG ENERGY INC,40.3191,-74.6451,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60921.0,16:55:21,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60926.0,16:55:26,NASSAU CLUB,40.3478,-74.6632,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60927.0,16:55:27,PNC BANK,40.3495,-74.6604,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60928.0,16:55:28,SEACASTLE INC,40.3573,-74.5986,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60934.0,16:55:34,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60935.0,16:55:35,EHRLICH,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60942.0,16:55:42,CRAFT CLEANERS,40.3514,-74.6528,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60946.0,16:55:46,ISLE LA MOTTE PRESERVATION,40.3597,-74.6525,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60948.0,16:55:48,ROCKLAND MANAGEMENT LLC,40.3496,-74.6618,PRINCETON HEALTHCARE MGMT SVC,40.322,-74.648
60949.0,16:55:49,COVANCE INC,40.3187,-74.647,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60953.0,16:55:53,Home,40.3069,-74.6416,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60957.0,16:55:57,PRINCETON CIVIL RIGHTS COMM,40.3483,-74.664,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60965.0,16:56:05,TREE-TECH INC,40.3562,-74.6502,HI TOPS-TEEN HEALTH CTR,40.3523,-74.6595
60968.0,16:56:08,PRINCETON MAYOR'S OFFICE,40.3483,-74.664,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60970.0,16:56:10,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60977.0,16:56:17,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60978.0,16:56:18,NASSAU CLUB,40.3478,-74.6632,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60983.0,16:56:23,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
60987.0,16:56:27,CRAFT CLEANERS,40.3514,-74.6528,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60988.0,16:56:28,NAI GLOBAL,40.3595,-74.5951,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
60989.0,16:56:29,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60990.0,16:56:30,TPC JASNA POLANA,40.3483,-74.6643,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60990.0,16:56:30,DE MADERA DESIGN,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60991.0,16:56:31,NRG ENERGY INC,40.3191,-74.6451,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60991.0,16:56:31,ROBERT WOOD JOHNSON FOUNDATION,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60996.0,16:56:36,NRG ENERGY INC,40.3191,-74.6451,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
60999.0,16:56:39,NAI GLOBAL,40.3595,-74.5951,PRINCETON HEALTHCARE MGMT SVC,40.322,-74.648
61001.0,16:56:41,FIRST AMERICAN FIDELITY,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61002.0,16:56:42,TPC JASNA POLANA,40.3483,-74.6643,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61005.0,16:56:45,CERTIFIED CREDIT & COLLECTION,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61006.0,16:56:46,WPRB,40.3504,-74.657,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61010.0,16:56:50,TREE-TECH INC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61012.0,16:56:52,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61013.0,16:56:53,CHRISTIAN UNION INC,40.352,-74.6521,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61017.0,16:56:57,A AMIGO PRINCETON TAXICAB SVC,40.3495,-74.6604,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61021.0,16:57:01,BONNER FOUNDATION,40.3475,-74.6635,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61022.0,16:57:02,PRINCETON TOWNSHIP ADMIN,40.3606,-74.6654,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
61030.0,16:57:10,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61032.0,16:57:12,COMPLETE CARPET CARE,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61032.0,16:57:12,NRG ENERGY INC,40.3191,-74.6451,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61033.0,16:57:13,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61035.0,16:57:15,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61036.0,16:57:16,NRG ENERGY INC,40.3191,-74.6451,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61038.0,16:57:18,ASSIST AMERICA,40.3178,-74.6496,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61039.0,16:57:19,ORKIN,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61040.0,16:57:20,NRG ENERGY INC,40.3191,-74.6451,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61042.0,16:57:22,NASSAU CLUB,40.3478,-74.6632,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
61044.0,16:57:24,NAI GLOBAL,40.3595,-74.5951,LEWIS CLINIC FOR EDUCATIONAL,40.3508,-74.6654
61047.0,16:57:27,NAI GLOBAL,40.3595,-74.5951,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61050.0,16:57:30,ROTO-ROOTER PLUMBING & DRAIN,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61051.0,16:57:31,A1 MESSAGE CTR,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61054.0,16:57:34,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61055.0,16:57:35,NRG ENERGY INC,40.3191,-74.6451,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61059.0,16:57:39,OLYMPIC PAINTING & STAINING CO,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61061.0,16:57:41,NAI GLOBAL,40.3595,-74.5951,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61062.0,16:57:42,TREE-TECH INC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61068.0,16:57:48,NAI GLOBAL,40.3595,-74.5951,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61074.0,16:57:54,GE HEALTHCARE,40.3229,-74.646,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61076.0,16:57:56,PRINCETON BOROUGH POLICE DEPT,40.3483,-74.664,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61079.0,16:57:59,NRG ENERGY INC,40.3191,-74.6451,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61080.0,16:58:00,NAI GLOBAL,40.3595,-74.5951,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61081.0,16:58:01,AMCO EXTERMINATING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61088.0,16:58:08,ORKIN,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61089.0,16:58:09,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61092.0,16:58:12,PROVINCE LINE CAPITAL LLC,40.3509,-74.6542,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61094.0,16:58:14,TREE-TECH INC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61095.0,16:58:15,INDIE RESEARCH LLC,40.3564,-74.663,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
61101.0,16:58:21,TALON PROFESSIONAL SVC,40.3178,-74.6496,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61105.0,16:58:25,HIGHER EDUCATION INITIATIVES,40.3492,-74.6629,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61108.0,16:58:28,NAI GLOBAL,40.3595,-74.5951,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61110.0,16:58:30,WPRB,40.3504,-74.657,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61112.0,16:58:32,ROBERT WOOD JOHNSON FOUNDATION,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61113.0,16:58:33,NRG ENERGY INC,40.3191,-74.6451,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61115.0,16:58:35,SNELLING PERSONNEL SVC,40.3233,-74.6425,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61117.0,16:58:37,NRG ENERGY INC,40.3191,-74.6451,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61118.0,16:58:38,CENTER FOR JEWISH LIFE,40.3467,-74.6536,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61125.0,16:58:45,PROXIMARE INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61129.0,16:58:49,ISLE LA MOTTE PRESERVATION,40.3597,-74.6525,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61130.0,16:58:50,ISLE LA MOTTE PRESERVATION,40.3597,-74.6525,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61134.0,16:58:54,GLENMEDE TRUST,40.3496,-74.663,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
61135.0,16:58:55,PRINCETON MAYOR'S OFFICE,40.3483,-74.664,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61136.0,16:58:56,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,OCCUPATIONAL HEALTH SVC,40.3568,-74.6617
61137.0,16:58:57,STAR CLEANING,40.3492,-74.6629,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61139.0,16:58:59,PRINCETON MAYOR'S OFFICE,40.3483,-74.664,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61139.0,16:58:59,COOPER PEST CONTROL INC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61142.0,16:59:02,ATRIUM STAFFING OF NJ LLC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61142.0,16:59:02,NRG ENERGY INC,40.3191,-74.6451,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61144.0,16:59:04,CHURCH OF JESUS CHRIST OF LDS,40.3562,-74.6502,UNIVERSITY MEDICAL CTR,40.3568,-74.6617
61147.0,16:59:07,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61148.0,16:59:08,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61152.0,16:59:12,ISLE LA MOTTE PRESERVATION,40.3597,-74.6525,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61153.0,16:59:13,ISLE LA MOTTE PRESERVATION,40.3597,-74.6525,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61154.0,16:59:14,BEE NAILS,40.2937,-74.6811,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61156.0,16:59:16,PRINCETON HEALTH DEPT,40.3483,-74.664,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61157.0,16:59:17,Home,40.3418,-74.6639,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61160.0,16:59:20,TOWNE MANAGEMENT,40.3496,-74.6601,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61161.0,16:59:21,NAI GLOBAL,40.3595,-74.5951,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61163.0,16:59:23,PRINCETON MAYOR'S OFFICE,40.3483,-74.664,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61168.0,16:59:28,PRINCIPALS' CENTER-GRDN STATE,40.3509,-74.6542,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61172.0,16:59:32,FRESHWATER WELL & PUMP SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61182.0,16:59:42,R C REINSURANCE AGENCY INC,40.3551,-74.5963,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61184.0,16:59:44,GLENMEDE TRUST,40.3496,-74.663,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61185.0,16:59:45,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61185.0,16:59:45,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61185.0,16:59:45,TWIN OAKS MOVING & STORAGE,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61187.0,16:59:47,UBS FINANCIAL SVC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61188.0,16:59:48,Home,40.3418,-74.6639,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61189.0,16:59:49,TREE-TECH INC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61190.0,16:59:50,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61199.0,16:59:59,TREE-TECH INC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61200.0,17:00:00,BEST FRIENDS PET CARE,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61200.0,17:00:00,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61202.0,17:00:02,P C RICHARD & SON,40.295,-74.6808,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61204.0,17:00:04,P M PEST CONTROL,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61205.0,17:00:05,COMMERCIAL PROPERTY CLEANING,40.3503,-74.6573,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61206.0,17:00:06,ISLE LA MOTTE PRESERVATION,40.3597,-74.6525,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61207.0,17:00:07,PRINCETON MAYOR'S OFFICE,40.3483,-74.664,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61211.0,17:00:11,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61214.0,17:00:14,TALON PROFESSIONAL SVC,40.3178,-74.6496,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61215.0,17:00:15,Home,40.3459,-74.6596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61218.0,17:00:18,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,PRINCETON PHARMACY,40.3469,-74.6617
61219.0,17:00:19,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61221.0,17:00:21,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61224.0,17:00:24,DIETRICH JOHNSON CO-OP NURSERY,40.349,-74.6608,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61227.0,17:00:27,NRG ENERGY INC,40.3191,-74.6451,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61228.0,17:00:28,COVANCE INC,40.3187,-74.647,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61228.0,17:00:28,ROBERT WOOD JOHNSON FOUNDATION,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61230.0,17:00:30,SCHEIDE FUND,40.3492,-74.6695,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61233.0,17:00:33,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61234.0,17:00:34,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61237.0,17:00:37,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61237.0,17:00:37,HITACHI AMERICA LTD,40.3548,-74.596,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61238.0,17:00:38,NAI GLOBAL,40.3595,-74.5951,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61239.0,17:00:39,BEST FRIENDS PET CARE,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61243.0,17:00:43,NRG ENERGY INC,40.3191,-74.6451,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61245.0,17:00:45,NAI GLOBAL,40.3595,-74.5951,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61245.0,17:00:45,NAI GLOBAL,40.3595,-74.5951,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61245.0,17:00:45,SENTURY PEST CONTROL,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61246.0,17:00:46,PRINCETON BOROUGH POLICE DEPT,40.3483,-74.664,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61247.0,17:00:47,VINCENT BALDINO & BROS,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61248.0,17:00:48,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61250.0,17:00:50,BONNER FOUNDATION,40.3475,-74.6635,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61253.0,17:00:53,WESTHEIMER CO,40.3227,-74.6479,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61254.0,17:00:54,ROBERT WOOD JOHNSON FOUNDATION,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61255.0,17:00:55,SPORTOURS,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61257.0,17:00:57,NASSAU CLUB,40.3478,-74.6632,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61258.0,17:00:58,BRISTOL-MYERS SQUIBB,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
61260.0,17:01:00,ALADDIN,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
